tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-11-26 02:01:41.974618,3.2975002781890845,1010.0298685338796,71.46679757950596,0,0
2022-11-26 02:02:14.904725,3.3982117945262793,1010.0441658055765,71.66997534498837,0,0
2022-11-26 02:02:47.831356,4.118164393390883,1010.006984918703,70.93771506566536,0,0
2022-11-26 02:03:20.686940,3.907714105436611,1010.0472092809001,71.1847646076119,0,0
2022-11-26 02:03:53.612961,3.6841597788249096,1010.0416352750943,71.18605713963687,0,0
2022-11-26 02:04:26.539987,3.577841823701868,1009.9369730757436,70.73750157318652,0,0
2022-11-26 02:04:59.397090,3.623222522620959,1009.8821613916183,71.137243018718,0,0
2022-11-26 02:05:32.324840,3.5132894403463917,1009.9312425642382,71.6417307803859,0,0
2022-11-26 02:06:05.249861,3.945136821676119,1009.9219923407685,70.96435272536829,0,0
2022-11-26 02:06:38.107181,3.3278118055817076,1009.9010739268004,70.81224100477705,0,0
2022-11-26 02:07:11.038430,3.825521449193845,1009.9180526919095,70.17103539237202,0,0
2022-11-26 02:07:43.966190,4.002044000746884,1009.9671201671653,70.70332865083301,0,0
2022-11-26 02:08:16.822361,3.505331573275334,1009.9551410161907,70.65400751146454,0,0
2022-11-26 02:08:49.744051,3.856683103845082,1009.9296070249262,69.62720897273329,0,0
2022-11-26 02:09:22.671417,4.014300437116597,1010.0109346617605,69.58089304290071,0,0
2022-11-26 02:09:55.531603,4.274817053634799,1009.9037696075145,68.89018437693738,0,0
2022-11-26 02:10:28.453447,3.838893088631849,1009.937277783962,69.28872132220732,0,0
2022-11-26 02:11:01.387254,4.26659442796194,1009.9618873653005,68.54403696167232,0,0
2022-11-26 02:11:34.249178,3.802927992591904,1009.9971072090241,69.13436316986319,0,0
2022-11-26 02:12:07.179094,3.819527266445803,1009.9324389831231,69.19306847473237,0,0
2022-11-26 02:12:40.111440,4.234509804463997,1009.9891672613895,68.30489942410492,0,0
2022-11-26 02:13:12.967478,4.161849606878786,1009.9994779401133,68.75278903629854,0,0
2022-11-26 02:13:45.902580,3.649191927206541,1009.9492408655882,69.02727696519653,0,0
2022-11-26 02:14:18.831563,3.801083628961731,1009.9717367878263,69.11323811856552,0,0
2022-11-26 02:14:51.690904,3.8436969191986456,1009.9866267075361,69.35628611831851,0,2
2022-11-26 02:15:24.614532,3.87136233926476,1010.0725218293093,69.56271047497368,0,0
2022-11-26 02:15:57.548598,3.4921530916872916,1010.0674193310283,69.57498582626097,0,0
2022-11-26 02:16:30.408584,3.8411236634411745,1010.0303916818724,70.14823740491524,0,0
2022-11-26 02:17:03.338903,3.8269047221751116,1010.0786190545961,69.30911080183928,2,2
2022-11-26 02:17:36.269605,3.3972434702999896,1010.0294873702362,69.16208896061177,0,0
2022-11-26 02:18:09.128520,3.95824045072227,1010.0225450012213,69.16169304897936,0,0
2022-11-26 02:18:42.053682,3.9894015313015894,1010.0624092489103,68.27058381469344,1,1
2022-11-26 02:19:14.991028,4.50989770260792,1010.054121499665,68.04897208210105,0,0
2022-11-26 02:19:47.852959,4.275931796937477,1010.1011397053232,68.24790634616777,0,0
2022-11-26 02:20:20.784901,3.9711509691891944,1009.9468954572412,69.15186907439184,0,1
2022-11-26 02:20:53.714562,4.024369667771045,1010.1364724797006,69.08016769687167,0,0
2022-11-26 02:21:26.573861,3.720124781745481,1010.01660450384,69.47053103044435,0,0
2022-11-26 02:21:59.497242,4.003159557710177,1010.0301448746441,69.68835314162557,0,0
2022-11-26 02:22:32.430330,3.6896928555470163,1010.0382938404786,69.32179838567478,0,0
2022-11-26 02:23:05.289096,3.4868135303606316,1010.0151599560703,69.5263010370705,0,0
2022-11-26 02:23:38.213411,3.327276829759416,1010.0038665948371,69.8694871202486,0,1
2022-11-26 02:24:11.146115,3.654188950689626,1010.1035828121996,69.68762747756176,0,0
2022-11-26 02:24:44.003761,3.964889150521998,1010.087159812096,69.47095452986673,0,0
2022-11-26 02:25:16.929394,3.5472162053049665,1010.2376385010595,68.90447040732666,0,0
2022-11-26 02:25:49.856320,4.058222843752887,1010.0663055998062,68.75011561224457,0,0
2022-11-26 02:26:22.714350,3.9950537022452846,1009.971240648862,69.04613586925213,0,0
2022-11-26 02:26:55.637894,3.839472955645821,1010.1214595595848,69.28043260687743,0,0
2022-11-26 02:27:28.564547,3.4420879037133414,1010.089292662268,68.88842279067303,0,0
2022-11-26 02:28:01.424055,4.097489682128987,1010.0790832742694,68.1966504272738,0,0
2022-11-26 02:28:34.349783,4.093533094282947,1010.0765192812021,68.36397060397901,0,0
2022-11-26 02:29:07.267375,3.3563254051143936,1010.0897341959176,69.15697522073253,0,0
2022-11-26 02:29:40.132333,3.380108317793165,1010.228551318053,68.9018173521628,1,2
2022-11-26 02:30:13.057762,3.699569262744408,1010.019040124591,68.45458340991551,0,0
2022-11-26 02:30:45.982576,4.460679879600791,1010.2351922241988,68.47540036232039,0,1
2022-11-26 02:31:18.837417,3.871749170658414,1009.9894991146465,68.37348456835645,0,0
2022-11-26 02:31:51.762347,4.370380294772251,1010.0177023234788,68.15687295814693,0,0
2022-11-26 02:32:24.684822,3.9510564760084987,1010.1666487654771,68.47216711872068,0,0
2022-11-26 02:32:57.540377,3.5001851124615637,1010.0790587961014,68.77592067897699,0,0
2022-11-26 02:33:30.465133,3.7504828616450157,1010.1329354322925,68.8871095948711,0,0
2022-11-26 02:34:03.388623,3.8473114642662365,1010.173804723059,68.89746849618415,0,0
2022-11-26 02:34:36.236888,3.701874707770009,1010.1392476446141,68.30760480220968,0,0
2022-11-26 02:35:09.165985,3.943753549744181,1010.195115484146,67.85811370603362,0,0
2022-11-26 02:35:42.086944,3.943485574050815,1010.1009609447543,68.14666970527927,0,0
2022-11-26 02:36:14.941473,4.191284133432087,1010.0985723481931,68.33224467166647,0,0
2022-11-26 02:36:47.854863,4.509244080330512,1010.2149467498058,66.9550626415189,0,0
2022-11-26 02:37:20.787894,4.67957934452383,1010.2411970147961,66.9580459374549,0,0
2022-11-26 02:37:53.641263,3.9220822914066753,1010.2090404927684,67.26805933183184,0,0
2022-11-26 02:38:26.563687,4.454374157688114,1010.2059317458715,67.26280061096728,0,0
2022-11-26 02:38:59.480663,4.293529651244248,1010.2233708356093,66.53934904760261,0,0
2022-11-26 02:39:32.338859,3.7953578992436023,1010.235799877883,66.59403539967508,0,0
2022-11-26 02:40:05.263029,4.149207729708566,1010.2056172603579,66.33228646763585,0,0
2022-11-26 02:40:38.187513,4.858752200629466,1010.1589047069953,65.62408881753376,0,0
2022-11-26 02:41:11.041653,4.971181761209195,1010.1899106564923,66.05643762603412,0,1
2022-11-26 02:41:43.959568,4.101639495959154,1010.2213995555067,67.1084515164496,0,0
2022-11-26 02:42:16.886783,3.943946663921344,1010.1445359006314,67.21100791005188,0,0
2022-11-26 02:42:49.741697,4.0025050908259665,1010.1993622437913,67.45053038302083,0,0
2022-11-26 02:43:22.667437,4.3300722922157036,1010.2621553545243,67.08801216234107,0,0
2022-11-26 02:43:55.582331,3.997894190109043,1010.2319362069953,67.19793007973064,0,0
